,Group,Title,Member,keyword,thumbnail
42,FIFTY FIFTY,Starry Night,아테나,"['피프티', '노래', '응원', '대표', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A1%E1%84%90%E1%85%A6%E1%84%82%E1%85%A1.jpeg?raw=true
43,FIFTY FIFTY,Starry Night,예원,"['피프티', '노래', '응원', '대표', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
44,FIFTY FIFTY,Starry Night,키나,"['피프티', '노래', '응원', '멤버', '대표']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8F%E1%85%B5%E1%84%82%E1%85%A1.jpeg?raw=true
45,FIFTY FIFTY,Starry Night,하나,"['생일', '노래', '피프티', '멤버', '응원']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%92%E1%85%A1%E1%84%82%E1%85%A1.jpeg?raw=true
46,ITZY,All,류진,"['노래', '사랑해', '뮤비', '파트', '컨셉']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
47,ITZY,All,리아,"['노래', '사랑해', '목소리', '음색', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
48,ITZY,All,예지,"['사랑해', '노래', '머리', '언니', '매력']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
49,ITZY,All,유나,"['사랑해', '노래', '파트', '언니', '달라']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
50,ITZY,All,채령,"['파트', '데뷔', '채연', '사랑해', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
51,ITZY,BET ON ME,류진,"['노래', '사랑해', '연기', '보컬', '음색']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
52,ITZY,BET ON ME,리아,"['사랑해', '목소리', '금발', '머리', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
53,ITZY,BET ON ME,예지,"['노래', '사랑해', '최애', '달리기', '장면']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
54,ITZY,BET ON ME,유나,"['노래', '사랑해', '음색', '파트', '미모']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
55,ITZY,BET ON ME,채령,"['사랑해', '노래', '보컬', '멤버', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
56,ITZY,BORN TO BE,류진,"['사랑해', '크러쉬', '노래', '불타', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
57,ITZY,BORN TO BE,리아,"['사랑해', '노래', '멤버', '회복', '나은']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
58,ITZY,BORN TO BE,예지,"['사랑해', '컴백', '해리', '준비', '솔로']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
59,ITZY,BORN TO BE,유나,"['사랑해', '비주얼', '목소리', '컨셉', '해리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
60,ITZY,BORN TO BE,채령,"['사랑해', '해리', '파트', '멤버', '웅장']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
61,ITZY,Boys Like You,류진,"['노래', '사랑해', '미국', '팝송', '영어']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
62,ITZY,Boys Like You,리아,"['음색', '노래', '보컬', '표정', '질투']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
63,ITZY,Boys Like You,예지,"['목소리', '사랑해', '파트', '허버', '질리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
64,ITZY,Boys Like You,유나,"['사랑해', '센터', '전설', '표정', '미녀']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
65,ITZY,Boys Like You,채령,"['고음', '보컬', '노래', '공주', '예뽀']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
66,ITZY,CAKE,류진,"['노래', '사랑해', '중독', '응원', '활동']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
67,ITZY,CAKE,리아,"['사랑해', '노래', '금발', '활동', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
68,ITZY,CAKE,예지,"['사랑해', '목소리', '노래', '퍼펙트', '양갈래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
69,ITZY,CAKE,유나,"['사랑해', '노래', '멤버', '화이팅', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
70,ITZY,CAKE,채령,"['사랑해', '노래', '화이팅', '목소리', '컴백']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
71,ITZY,Cheshire,류진,"['노래', '머리', '단발', '표정', '헤어']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
72,ITZY,Cheshire,리아,"['목소리', '노래', '활동', '연기', '고음']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
73,ITZY,Cheshire,예지,"['보컬', '체셔', '사랑해', '표정', '컴백']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
74,ITZY,Cheshire,유나,"['생일', '사랑해', '목소리', '활동', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
75,ITZY,Cheshire,채령,"['사랑해', '컴백', '왤케', '노래', '미모']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
76,ITZY,ICY,류진,"['노래', '사랑해', '중독', '달라', '얼굴']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
77,ITZY,ICY,리아,"['사랑해', '노래', '민지', '파트', '공주']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
78,ITZY,ICY,예지,"['사랑해', '언니', '머리', '노래', '존예']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
79,ITZY,ICY,유나,"['사랑해', '언니', '노래', '존예', '금발']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
80,ITZY,ICY,채령,"['파트', '사랑해', '노래', '언니', '달라']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
81,ITZY,LOCO,류진,"['노래', '장발', '사랑해', '머리', '지수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
82,ITZY,LOCO,리아,"['사랑해', '지수', '학폭', '뮤비', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
83,ITZY,LOCO,예지,"['사랑해', '고양이', '노래', '머리', '중독']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
84,ITZY,LOCO,유나,"['사랑해', '지수', '미모', '노래', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
85,ITZY,LOCO,채령,"['사랑해', '파트', '지수', '분량', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
86,ITZY,Mr. Vampire,류진,"['노래', '목소리', '음색', '보컬', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
87,ITZY,Mr. Vampire,리아,"['노래', '목소리', '컴백', '지수', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
88,ITZY,Mr. Vampire,예지,"['사랑해', '노래', '보컬', '애드립', '언니']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
89,ITZY,Mr. Vampire,유나,"['사랑해', '검스', '멤버', '보컬', '충격']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
90,ITZY,Mr. Vampire,채령,"['고음', '목소리', '사랑해', '노래', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
91,ITZY,None of My Business,류진,"['노래', '목소리', '보컬', '음색', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
92,ITZY,None of My Business,리아,"['보컬', '노래', '도입', '목소리', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
93,ITZY,None of My Business,예지,"['사랑해', '노래', '얼굴', '어머', '무대']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
94,ITZY,None of My Business,유나,"['사랑해', '뮤비', '전세계', '존예', '외모']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
95,ITZY,None of My Business,채령,"['사랑해', '음색', '목소리', '왤케', '흑발']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
96,ITZY,Not Shy,류진,"['노래', '사랑해', '긴머리', '포니테일', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
97,ITZY,Not Shy,리아,"['파트', '노래', '음색', '머리', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
98,ITZY,Not Shy,예지,"['사랑해', '운전', '노래', '화이팅', '면허']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
99,ITZY,Not Shy,유나,"['앞머리', '노래', '달라', '낫샤이', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
100,ITZY,Not Shy,채령,"['파트', '분량', '센터', '노래', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
101,ITZY,SNEAKERS,류진,"['사랑해', '노래', '멤버', '걸그룹', '앨범']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
102,ITZY,SNEAKERS,리아,"['멤버', '앨범', '걸그룹', '데뷔', '구성']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
103,ITZY,SNEAKERS,예지,"['사랑해', '데뷔', '멤버', '걸그룹', '명의']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
104,ITZY,SNEAKERS,유나,"['멤버', '대한민국', '걸그룹', '데뷔', '명의']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
105,ITZY,SNEAKERS,채령,"['앨범', '멤버', '걸그룹', '노래', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
106,ITZY,SWIPE,류진,"['노래', '사랑해', '로꼬', '뮤비', '표정']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
107,ITZY,SWIPE,리아,"['사랑해', '해명', '카리스마', '민지', '실력']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
108,ITZY,SWIPE,예지,"['사랑해', '머리', '뮤비', '썸네일', '채영']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
109,ITZY,SWIPE,유나,"['사랑해', '윤아', '정장', '언니', '국힙']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
110,ITZY,SWIPE,채령,"['사랑해', '노무', '머리', '플루', '스타일']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
111,ITZY,UNTOUCHABLE,류진,"['사랑해', '노래', '머리', '핑크', '안무']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
112,ITZY,UNTOUCHABLE,리아,"['노래', '사랑해', '공백', '혹시', '컨셉']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
113,ITZY,UNTOUCHABLE,예지,"['사랑해', '파트', '해리', '최애', '홍보']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
114,ITZY,UNTOUCHABLE,유나,"['사랑해', '앞머리', '해리', '머리', '비주얼']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
115,ITZY,UNTOUCHABLE,채령,"['사랑해', '노래', '매력', '화이팅', '안무']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
116,ITZY,Voltage,류진,"['파트', '사랑해', '일본어', '일본', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
117,ITZY,Voltage,리아,"['사랑해', '아아', '화이팅', '보컬', '루시오']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
118,ITZY,Voltage,예지,"['메이크업', '노래', '루시오', '보컬', '혼자']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
119,ITZY,Voltage,유나,"['노래', '치마', '보컬', '사랑해', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
120,ITZY,Voltage,채령,"['사랑해', '보컬', '배꼽', '복근', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
