group,title,member,keyword,thumbnail
Kep1er,Up!,김채현,"['케플러', '사랑해', '현아', '파트', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
Kep1er,Up!,마시로,"['케플러', '상큼', '컨셉', '노래', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%80%E1%85%A1%E1%84%85%E1%85%A1%E1%86%B7_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
Kep1er,Up!,샤오팅,"['화이팅', '케플러', '파이팅', '노래', '플리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%89%E1%85%A3%E1%84%8B%E1%85%A9%E1%84%90%E1%85%B5%E1%86%BC.jpeg?raw=true
Kep1er,Up!,서영은,"['사랑해', '케플러', '노래', '매력', '왤케']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%89%E1%85%A5%E1%84%8B%E1%85%A7%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
Kep1er,Up!,최유진,"['파트', '사랑해', '케플러', '노래', '애기']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%8E%E1%85%AC%E1%84%8B%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
Kep1er,Up!,휴닝바이에,"['목소리', '파트', '노래', '무대', '바히']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%92%E1%85%B2%E1%84%82%E1%85%B5%E1%86%BC%E1%84%87%E1%85%A1%E1%84%92%E1%85%B5%E1%84%8B%E1%85%A6.jpeg?raw=true
Kep1er,Up!,히카루,"['화이팅', '케플러', '파이팅', '노래', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%92%E1%85%B5%E1%84%8F%E1%85%A1%E1%84%85%E1%85%AE.jpeg?raw=true
Kep1er,WA DA DA,강예서,"['데뷔', '사랑해', '노래', '케플러', '바히']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%8B%E1%85%A8%E1%84%89%E1%85%A5_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
Kep1er,WA DA DA,김다연,"['연아', '사랑해', '케플러', '파트', '언니']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%83%E1%85%A1%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
Kep1er,WA DA DA,김채현,"['데뷔', '현아', '사랑해', '케플러', '언니']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
Kep1er,WA DA DA,마시로,"['데뷔', '케플러', '사랑해', '바히', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%80%E1%85%A1%E1%84%85%E1%85%A1%E1%86%B7_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
Kep1er,WA DA DA,샤오팅,"['화이팅', '케플러', '파이팅', '노래', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%89%E1%85%A3%E1%84%8B%E1%85%A9%E1%84%90%E1%85%B5%E1%86%BC.jpeg?raw=true
Kep1er,WA DA DA,서영은,"['사랑해', '케플러', '데뷔', '화이팅', '바히']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%89%E1%85%A5%E1%84%8B%E1%85%A7%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
Kep1er,WA DA DA,최유진,"['사랑해', '케플러', '화이팅', '그녀', '바히']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%8E%E1%85%AC%E1%84%8B%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
Kep1er,WA DA DA,휴닝바이에,"['파트', '바히', '분량', '데뷔', '케플러']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%92%E1%85%B2%E1%84%82%E1%85%B5%E1%86%BC%E1%84%87%E1%85%A1%E1%84%92%E1%85%B5%E1%84%8B%E1%85%A6.jpeg?raw=true
Kep1er,WA DA DA,히카루,"['화이팅', '케플러', '파이팅', '사랑해', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%92%E1%85%B5%E1%84%8F%E1%85%A1%E1%84%85%E1%85%AE.jpeg?raw=true
Kep1er,We Fresh,강예서,"['실력', '사랑해', '나이프', '난사', '휴닝바이']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%8B%E1%85%A8%E1%84%89%E1%85%A5_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
Kep1er,We Fresh,김다연,"['연애', '연아', '열애설', '사랑해', '케플러']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%83%E1%85%A1%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
Kep1er,We Fresh,김채현,"['사랑해', '현아', '센터', '졸라', '카리스마']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
Kep1er,We Fresh,마시로,"['사랑해', '재생', '생일', '레시', '위프']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%80%E1%85%A1%E1%84%85%E1%85%A1%E1%86%B7_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
Kep1er,We Fresh,샤오팅,"['화이팅', '케플러', '파이팅', '노래', '짱플러']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%89%E1%85%A3%E1%84%8B%E1%85%A9%E1%84%90%E1%85%B5%E1%86%BC.jpeg?raw=true
Kep1er,We Fresh,서영은,"['사랑해', '컨셉', '노래', '파트', '메인보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%89%E1%85%A5%E1%84%8B%E1%85%A7%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
Kep1er,We Fresh,최유진,"['파트', '노래', '이모', '사랑해', '거실']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%8E%E1%85%AC%E1%84%8B%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
Kep1er,We Fresh,휴닝바이에,"['파트', '사랑해', '노래', '바히', '언니']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%92%E1%85%B2%E1%84%82%E1%85%B5%E1%86%BC%E1%84%87%E1%85%A1%E1%84%92%E1%85%B5%E1%84%8B%E1%85%A6.jpeg?raw=true
Kep1er,We Fresh,히카루,"['화이팅', '케플러', '파이팅', '노래', '짱플러']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%92%E1%85%B5%E1%84%8F%E1%85%A1%E1%84%85%E1%85%AE.jpeg?raw=true
Kep1er,Wing Wing,강예서,"['파트', '미모', '물이', '채연', '중독']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%8B%E1%85%A8%E1%84%89%E1%85%A5_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
Kep1er,Wing Wing,김다연,"['실망', '느므', '노래', '비키니', '개인']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%83%E1%85%A1%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
Kep1er,Wing Wing,김채현,"['케플러', '로랑', '사랑해', '회사', '파이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
Kep1er,Wing Wing,마시로,"['사랑해', '일본어', '케플러', '노래', '얼굴']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%80%E1%85%A1%E1%84%85%E1%85%A1%E1%86%B7_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
Kep1er,Wing Wing,샤오팅,"['화이팅', '케플러', '일본', '활동', '윙윙']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%89%E1%85%A3%E1%84%8B%E1%85%A9%E1%84%90%E1%85%B5%E1%86%BC.jpeg?raw=true
Kep1er,Wing Wing,서영은,"['사랑해', '파트', '체고', '일본', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%89%E1%85%A5%E1%84%8B%E1%85%A7%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
Kep1er,Wing Wing,최유진,"['베레모', '죠타', '대책', '코디', '청순']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%8E%E1%85%AC%E1%84%8B%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
Kep1er,Wing Wing,휴닝바이에,"['라이브', '번만', '노래', '중심', '윙윙']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%92%E1%85%B2%E1%84%82%E1%85%B5%E1%86%BC%E1%84%87%E1%85%A1%E1%84%92%E1%85%B5%E1%84%8B%E1%85%A6.jpeg?raw=true
Kep1er,Wing Wing,히카루,"['화이팅', '케플러', '노래', '센터', '일본']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8F%E1%85%A6%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5_%E1%84%92%E1%85%B5%E1%84%8F%E1%85%A1%E1%84%85%E1%85%AE.jpeg?raw=true
LE SSERAFIM,ANTIFRAGILE,김가람,"['가람', '가람이', '노래', '르세라핌', '컨셉']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%80%E1%85%A1%E1%84%85%E1%85%A1%E1%86%B7_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
LE SSERAFIM,ANTIFRAGILE,김채원,"['사랑해', '르세라핌', '노래', '파트', '윤진이']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
LE SSERAFIM,ANTIFRAGILE,사쿠라,"['사랑해', '파트', '르세라핌', '노래', '커리어']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
LE SSERAFIM,ANTIFRAGILE,카즈하,"['르세라핌', '노래', '파트', '윤진', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
LE SSERAFIM,ANTIFRAGILE,허윤진,"['르세라핌', '사랑해', '노래', '보컬', '가사']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
LE SSERAFIM,ANTIFRAGILE,홍은채,"['르세라핌', '앞머리', '노래', '사랑해', '지구']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
LE SSERAFIM,All,김가람,"['가람', '가람이', '탈퇴', '닮음', '르세라핌']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%80%E1%85%A1%E1%84%85%E1%85%A1%E1%86%B7_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
LE SSERAFIM,All,김채원,"['사랑해', '르세라핌', '노래', '윤진', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
LE SSERAFIM,All,사쿠라,"['르세라핌', '사랑해', '노래', '파트', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
LE SSERAFIM,All,카즈하,"['르세라핌', '사랑해', '노래', '윤진', '가즈하']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
LE SSERAFIM,All,허윤진,"['르세라핌', '사랑해', '노래', '뮤비', '표정']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
LE SSERAFIM,All,홍은채,"['르세라핌', '사랑해', '파트', '노래', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
LE SSERAFIM,CRAZY,김채원,"['파트', '목소리', '사랑해', '노래', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
LE SSERAFIM,CRAZY,사쿠라,"['노래', '파트', '르세라핌', '볼트', '백만']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
LE SSERAFIM,CRAZY,카즈하,"['르세라핌', '노래', '파트', '목소리', '가즈하']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
LE SSERAFIM,CRAZY,허윤진,"['노래', '젠장', '르세라핌', '진심', '한국인']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
LE SSERAFIM,CRAZY,홍은채,"['파트', '노래', '르세라핌', '목소리', '볼트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
LE SSERAFIM,EASY,김채원,"['사랑해', '르세라핌', '노래', '윤진이', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
LE SSERAFIM,EASY,사쿠라,"['사랑해', '르세라핌', '응원', '기계', '뱀파이어']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
LE SSERAFIM,EASY,카즈하,"['르세라핌', '사랑해', '멤버', '이지', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
LE SSERAFIM,EASY,허윤진,"['르세라핌', '사랑해', '노래', '교회', '신성모독']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
LE SSERAFIM,EASY,홍은채,"['르세라핌', '사랑해', '노래', '최애', '머리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
LE SSERAFIM,FEARLESS,김가람,"['가람', '탈퇴', '가람이', '닮음', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%80%E1%85%A1%E1%84%85%E1%85%A1%E1%86%B7_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
LE SSERAFIM,FEARLESS,김채원,"['데뷔', '사랑해', '노래', '르세라핌', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
LE SSERAFIM,FEARLESS,사쿠라,"['데뷔', '르세라핌', '사랑해', '화이팅', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
LE SSERAFIM,FEARLESS,카즈하,"['르세라핌', '윤진', '가람', '사랑해', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
LE SSERAFIM,FEARLESS,허윤진,"['표정', '사랑해', '노래', '데뷔', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
LE SSERAFIM,FEARLESS,홍은채,"['윤진', '가람', '사랑해', '르세라핌', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
